System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
17:45:31,4118.831,Grain,63,
17:45:34,4128.914,Grain,62,
17:45:38,4138.976,Grain,62,
17:45:41,4149.146,Grain,61,
17:45:44,4159.153,Grain,61,
17:45:48,4169.285,Grain,61,
17:45:51,4179.383,Grain,60,
17:45:55,4189.441,Grain,61,
17:45:58,4199.602,Grain,61,
17:46:1,4209.633,Grain,61,
17:46:5,4219.709,Grain,62,
17:46:8,4229.769,Grain,62,
17:46:11,4239.831,Grain,62,
17:46:15,4249.907,Grain,61,
17:46:18,4260.085,Grain,61,
17:46:22,4270.098,Grain,60,
17:46:25,4280.181,Grain,57,
17:46:28,4290.348,Grain,57,
17:46:32,4300.432,Grain,57,
17:46:35,4310.593,Grain,55,
17:46:38,4320.708,Grain,53,
17:46:42,4330.721,Grain,53,
17:46:45,4340.869,Grain,52,
17:46:49,4350.929,Grain,50,
17:46:52,4361.042,Grain,47,
17:46:56,4371.226,Grain,45,
17:46:59,4381.411,Grain,43,
17:47:3,4391.547,Grain,40,
17:47:6,4401.763,Grain,37,
17:47:9,4411.991,Grain,37,
17:47:13,4422.03,Grain,34,
17:47:16,4432.031,Grain,32,
17:47:20,4442.298,Grain,31,
17:47:23,4452.426,Grain,31,
17:47:26,4462.649,Grain,30,
17:47:30,4472.93,Grain,30,
17:47:33,4482.942,Grain,29,
17:47:37,4493.057,Grain,29,
17:47:40,4503.322,Grain,30,
17:47:44,4513.449,Grain,29,
17:47:48,4523.63,Grain,30,
17:47:52,4533.759,Grain,30,
17:47:55,4543.845,Grain,29,
17:47:59,4554.045,Grain,29,
17:48:3,4564.233,Grain,28,
17:48:7,4574.434,Grain,27,
17:48:12,4584.633,Grain,28,
17:48:15,4594.766,Grain,29,
17:48:19,4604.948,Grain,28,
17:48:23,4615.129,Grain,25,
17:48:27,4625.329,Grain,26,
17:48:31,4635.529,Grain,25,
17:48:35,4645.725,Grain,25,
17:48:38,4655.914,Grain,26,
17:48:42,4666.113,Grain,26,
17:48:46,4676.25,Grain,25,
17:48:49,4686.391,Grain,25,
17:48:53,4696.543,Grain,26,
17:48:56,4706.715,Grain,27,
17:49:0,4716.984,Grain,28,
17:49:3,4727.175,Grain,29,
17:49:7,4737.214,Grain,29,
17:49:10,4747.397,Grain,30,
17:49:13,4757.589,Grain,28,
17:49:17,4767.653,Grain,25,
17:49:21,4777.852,Grain,24,
17:49:24,4787.966,Grain,25,
17:49:28,4798.006,Grain,25,
17:49:31,4808.25,Grain,26,
17:49:35,4818.255,Grain,26,
17:49:38,4828.322,Grain,25,
17:49:42,4838.514,Grain,25,
17:49:45,4848.598,Grain,25,
17:49:49,4858.767,Grain,24,
17:49:52,4868.903,Grain,24,
17:49:56,4879.02,Grain,23,
17:49:59,4889.184,Grain,24,
17:50:2,4899.344,Grain,24,
17:50:6,4909.509,Grain,25,
17:50:9,4919.665,Grain,26,
17:50:13,4929.798,Grain,27,
17:50:16,4939.84,Grain,27,
17:50:19,4949.954,Grain,28,
17:50:23,4960.113,Grain,28,
17:50:26,4970.232,Grain,29,
17:50:30,4980.367,Grain,30,
17:50:33,4990.412,Grain,29,
17:50:36,5000.503,Grain,29,
17:50:40,5010.737,Grain,29,
17:50:43,5020.909,Grain,29,
17:50:47,5031.046,Grain,29,
17:50:50,5041.202,Grain,29,
17:50:53,5051.242,Grain,29,
17:50:57,5061.334,Grain,29,
17:51:0,5071.375,Grain,29,
17:51:3,5081.423,Grain,30,
17:51:7,5091.509,Grain,31,
17:51:10,5101.664,Grain,31,
17:51:13,5111.706,Grain,30,
17:51:17,5121.819,Grain,30,
17:51:20,5131.925,Grain,31,
17:51:24,5142.045,Grain,31,
17:51:27,5152.067,Grain,32,
17:51:30,5162.134,Grain,30,
17:51:34,5172.222,Grain,31,
17:51:37,5182.271,Grain,32,
17:51:40,5192.406,Grain,33,
17:51:44,5202.472,Grain,33,
17:51:47,5212.498,Grain,34,
17:51:50,5222.624,Grain,34,
17:51:54,5232.741,Grain,34,
17:51:57,5242.85,Grain,34,
17:52:0,5252.884,Grain,35,
17:52:4,5262.908,Grain,36,
17:52:7,5272.91,Grain,37,
17:52:10,5282.912,Grain,38,
17:52:14,5292.969,Grain,39,
17:52:17,5303.002,Grain,40,
17:52:21,5313.087,Grain,40,
17:52:24,5323.174,Grain,41,
17:52:27,5333.231,Grain,41,
17:52:31,5343.252,Grain,42,
17:52:34,5353.354,Grain,43,
17:52:37,5363.452,Grain,44,
17:52:41,5373.5,Grain,44,
