System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
3:2:11,4432.343,Grain,192,
3:2:16,4442.543,Grain,193,
3:2:21,4452.743,Grain,194,
3:2:25,4462.943,Grain,194,
3:2:30,4473.144,Grain,195,
3:2:35,4483.343,Grain,196,
3:2:40,4493.543,Grain,197,
3:2:44,4503.743,Grain,198,
3:2:49,4513.943,Grain,198,
3:2:53,4524.144,Grain,199,
3:2:58,4534.343,Grain,200,
3:3:3,4544.543,Grain,201,
3:3:8,4554.743,Grain,201,
3:3:12,4564.943,Grain,201,
3:3:17,4575.144,Grain,201,
3:3:22,4585.343,Grain,201,
3:3:28,4595.543,Grain,201,
3:3:33,4605.743,Grain,201,
3:3:38,4615.943,Grain,201,
3:3:43,4626.144,Grain,201,
3:3:48,4636.343,Grain,201,
3:3:53,4646.543,Grain,201,
3:3:58,4656.743,Grain,201,
3:4:3,4666.943,Grain,201,
3:4:9,4677.144,Grain,201,
3:4:14,4687.343,Grain,201,
3:4:19,4697.543,Grain,201,
3:4:24,4707.743,Grain,201,
3:4:29,4717.943,Grain,201,
3:4:34,4728.144,Grain,201,
3:4:40,4738.343,Grain,201,
3:4:45,4748.543,Grain,201,
3:4:51,4758.743,Grain,201,
3:4:56,4768.943,Grain,201,
3:5:1,4779.144,Grain,201,
3:5:7,4789.343,Grain,201,
3:5:13,4799.543,Grain,201,
3:5:18,4809.743,Grain,201,
3:5:24,4819.943,Grain,201,
3:5:29,4830.144,Grain,201,
3:5:34,4840.343,Grain,201,
3:5:40,4850.543,Grain,201,
3:5:45,4860.743,Grain,201,
3:5:51,4870.943,Grain,201,
3:5:57,4881.144,Grain,201,
3:6:3,4891.343,Grain,201,
3:6:9,4901.543,Grain,201,
3:6:16,4911.743,Grain,201,
3:6:22,4921.943,Grain,201,
3:6:29,4932.144,Grain,201,
3:6:36,4942.343,Grain,201,
3:6:42,4952.543,Grain,201,
3:6:48,4962.743,Grain,201,
3:6:54,4972.943,Grain,201,
3:7:0,4983.144,Grain,201,
3:7:6,4993.343,Grain,201,
3:7:12,5003.543,Grain,201,
3:7:17,5013.743,Grain,201,
3:7:23,5023.943,Grain,201,
3:7:28,5034.144,Grain,201,
3:7:34,5044.343,Grain,201,
3:7:39,5054.543,Grain,201,
3:7:44,5064.743,Grain,201,
3:7:49,5074.943,Grain,201,
3:7:54,5085.144,Grain,201,
3:8:0,5095.343,Grain,201,
3:8:5,5105.543,Grain,201,
3:8:10,5115.743,Grain,201,
3:8:15,5125.943,Grain,201,
3:8:20,5136.144,Grain,201,
3:8:25,5146.343,Grain,201,
3:8:29,5156.543,Grain,201,
3:8:34,5166.743,Grain,201,
3:8:38,5176.943,Grain,201,
3:8:42,5187.144,Grain,201,
3:8:47,5197.343,Grain,201,
3:8:51,5207.543,Grain,201,
3:8:55,5217.743,Grain,201,
3:8:59,5227.926,Grain,201,
3:9:4,5238.126,Grain,201,
3:9:8,5248.327,Grain,201,
3:9:12,5258.507,Grain,201,
3:9:16,5268.708,Grain,201,
3:9:19,5278.901,Grain,201,
3:9:23,5289.099,Grain,201,
3:9:27,5299.239,Grain,201,
3:9:30,5309.31,Grain,201,
3:9:34,5319.407,Grain,201,
3:9:37,5329.671,Grain,201,
3:9:41,5339.69,Grain,201,
3:9:44,5349.875,Grain,201,
3:9:48,5359.958,Grain,201,
3:9:51,5370.091,Grain,201,
3:9:54,5380.23,Grain,201,
3:9:58,5390.434,Grain,201,
3:10:1,5400.524,Grain,201,
3:10:5,5410.561,Grain,201,
3:10:8,5420.724,Grain,201,
3:10:11,5430.844,Grain,201,
3:10:15,5440.947,Grain,201,
3:10:18,5451.064,Grain,201,
3:10:22,5461.11,Grain,201,
3:10:25,5471.191,Grain,201,
3:10:29,5481.314,Grain,201,
3:10:32,5491.383,Grain,201,
3:10:35,5501.528,Grain,201,
3:10:39,5511.539,Grain,201,
3:10:42,5521.667,Grain,201,
3:10:45,5531.793,Grain,201,
3:10:49,5541.832,Grain,201,
3:10:52,5551.944,Grain,201,
3:10:56,5562.032,Grain,201,
3:10:59,5572.169,Grain,201,
3:11:2,5582.287,Grain,201,
3:11:6,5592.293,Grain,201,
3:11:9,5602.348,Grain,201,
3:11:12,5612.352,Grain,201,
3:11:16,5622.37,Grain,201,
3:11:19,5632.458,Grain,201,
3:11:23,5642.555,Grain,201,
3:11:26,5652.618,Grain,201,
3:11:29,5662.75,Grain,201,
3:11:33,5672.793,Grain,201,
3:11:36,5682.795,Grain,201,
3:11:39,5692.811,Grain,201,
3:11:43,5702.867,Grain,201,
3:11:46,5712.885,Grain,201,
3:11:49,5722.979,Grain,201,
3:11:53,5733.079,Grain,201,
3:11:56,5743.097,Grain,201,
3:12:0,5753.108,Grain,201,
3:12:3,5763.151,Grain,201,
3:12:6,5773.187,Grain,201,
3:12:10,5783.251,Grain,201,
3:12:13,5793.261,Grain,201,
3:12:16,5803.329,Grain,201,
3:12:20,5813.345,Grain,201,
3:12:23,5823.4,Grain,201,
3:12:26,5833.446,Grain,201,
3:12:30,5843.459,Grain,201,
3:12:33,5853.5,Grain,201,
3:12:36,5863.503,Grain,201,
3:12:40,5873.534,Grain,201,
3:12:43,5883.535,Grain,201,
3:12:46,5893.564,Grain,201,
3:12:50,5903.583,Grain,201,
3:12:53,5913.599,Grain,201,
3:12:56,5923.618,Grain,201,
3:13:0,5933.663,Grain,201,
3:13:3,5943.672,Grain,201,
3:13:6,5953.709,Grain,201,
3:13:10,5963.729,Grain,201,
3:13:13,5973.73,Grain,201,
3:13:17,5983.775,Grain,201,
3:13:20,5993.784,Grain,201,
3:13:23,6003.834,Grain,201,
3:13:27,6013.85,Grain,201,
3:13:30,6023.899,Grain,201,
3:13:33,6033.9,Grain,201,
3:13:37,6043.91,Grain,201,
3:13:40,6053.92,Grain,201,
3:13:43,6063.937,Grain,201,
3:13:47,6073.956,Grain,201,
3:13:50,6083.974,Grain,201,
3:13:53,6093.981,Grain,201,
3:13:57,6104.02,Grain,201,
3:14:0,6114.04,Grain,201,
3:14:3,6124.076,Grain,201,
3:14:7,6134.076,Grain,201,
3:14:10,6144.082,Grain,201,
3:14:13,6154.086,Grain,201,
3:14:17,6164.117,Grain,201,
3:14:20,6174.123,Grain,201,
3:14:23,6184.139,Grain,201,
3:14:27,6194.167,Grain,201,
3:14:30,6204.167,Grain,201,
3:14:33,6214.169,Grain,201,
3:14:37,6224.192,Grain,201,
3:14:40,6234.203,Grain,201,
3:14:43,6244.223,Grain,201,
3:14:47,6254.249,Grain,201,
3:14:50,6264.254,Grain,201,
3:14:53,6274.262,Grain,201,
3:14:57,6284.263,Grain,201,
3:15:0,6294.296,Grain,201,
3:15:4,6304.306,Grain,201,
3:15:7,6314.319,Grain,201,
3:15:10,6324.323,Grain,201,
3:15:14,6334.335,Grain,201,
3:15:17,6344.339,Grain,201,
3:15:20,6354.373,Grain,201,
3:15:24,6364.386,Grain,201,
3:15:27,6374.417,Grain,201,
3:15:30,6384.43,Grain,201,
3:15:34,6394.446,Grain,201,
3:15:37,6404.462,Grain,201,
3:15:40,6414.463,Grain,201,
3:15:44,6424.481,Grain,201,
3:15:47,6434.502,Grain,201,
3:15:50,6444.535,Grain,201,
3:15:54,6454.542,Grain,201,
3:15:57,6464.576,Grain,201,
3:16:0,6474.576,Grain,201,
3:16:4,6484.585,Grain,201,
3:16:7,6494.591,Grain,201,
3:16:10,6504.591,Grain,201,
3:16:14,6514.603,Grain,201,
3:16:17,6524.614,Grain,201,
