System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
19:47:15,7769.484,Grain,196,
19:47:19,7779.584,Grain,196,
19:47:22,7789.655,Grain,196,
19:47:26,7799.67,Grain,194,
19:47:29,7809.692,Grain,195,
19:47:32,7819.72,Grain,196,
19:47:36,7829.834,Grain,197,
19:47:39,7839.966,Grain,198,
19:47:42,7850.079,Grain,198,
19:47:46,7860.22,Grain,197,
19:47:49,7870.355,Grain,196,
19:47:52,7880.438,Grain,196,
19:47:56,7890.529,Grain,196,
19:47:59,7900.637,Grain,196,
19:48:3,7910.705,Grain,196,
19:48:6,7920.816,Grain,195,
19:48:9,7930.842,Grain,196,
19:48:13,7940.888,Grain,197,
19:48:16,7950.961,Grain,196,
19:48:19,7960.962,Grain,195,
19:48:23,7970.991,Grain,196,
19:48:26,7981.086,Grain,196,
19:48:29,7991.093,Grain,197,
19:48:33,8001.255,Grain,197,
19:48:36,8011.331,Grain,196,
19:48:40,8021.433,Grain,195,
19:48:43,8031.555,Grain,195,
19:48:46,8041.602,Grain,196,
19:48:50,8051.636,Grain,197,
19:48:53,8061.782,Grain,196,
19:48:56,8071.89,Grain,195,
19:49:0,8081.947,Grain,195,
19:49:3,8092.057,Grain,192,
19:49:7,8102.212,Grain,190,
19:49:10,8112.23,Grain,190,
19:49:13,8122.247,Grain,190,
19:49:17,8132.27,Grain,189,
19:49:20,8142.318,Grain,184,
19:49:23,8152.434,Grain,183,
19:49:27,8162.477,Grain,181,
19:49:30,8172.679,Grain,181,
19:49:34,8182.765,Grain,178,
19:49:37,8192.959,Grain,176,
19:49:40,8203.195,Grain,174,
19:49:44,8213.311,Grain,173,
19:49:47,8223.549,Grain,171,
19:49:51,8233.712,Grain,171,
19:49:54,8243.745,Grain,170,
19:49:58,8254.014,Grain,168,
19:50:1,8264.086,Grain,163,
19:50:4,8274.109,Grain,161,
19:50:8,8284.177,Grain,160,
19:50:12,8294.369,Grain,159,
19:50:16,8304.569,Grain,158,
19:50:20,8314.77,Grain,156,
19:50:24,8324.959,Grain,156,
19:50:28,8335.158,Grain,153,
19:50:32,8345.358,Grain,154,
19:50:36,8355.559,Grain,154,
19:50:40,8365.759,Grain,153,
19:50:44,8375.959,Grain,151,
19:50:48,8386.158,Grain,149,
19:50:52,8396.358,Grain,147,
19:50:56,8406.559,Grain,147,
19:51:1,8416.759,Grain,142,
19:51:6,8426.959,Grain,141,
19:51:10,8437.158,Grain,138,
19:51:15,8447.358,Grain,136,
19:51:19,8457.559,Grain,133,
19:51:24,8467.759,Grain,131,
19:51:30,8477.959,Grain,128,
19:51:35,8488.158,Grain,124,
19:51:40,8498.358,Grain,120,
19:51:45,8508.559,Grain,118,
19:51:50,8518.759,Grain,118,
19:51:55,8528.959,Grain,114,
19:52:0,8539.158,Grain,109,
19:52:5,8549.358,Grain,104,
19:52:11,8559.559,Grain,103,
19:52:16,8569.759,Grain,101,
19:52:21,8579.959,Grain,101,
19:52:26,8590.158,Grain,101,
19:52:31,8600.358,Grain,99,
19:52:36,8610.559,Grain,97,
19:52:41,8620.759,Grain,97,
19:52:46,8630.959,Grain,96,
19:52:51,8641.158,Grain,96,
19:52:56,8651.358,Grain,96,
19:53:2,8661.559,Grain,96,
19:53:7,8671.759,Grain,95,
19:53:12,8681.959,Grain,95,
19:53:18,8692.158,Grain,93,
19:53:23,8702.358,Grain,90,
19:53:30,8712.559,Grain,89,
19:53:35,8722.759,Grain,88,
19:53:41,8732.959,Grain,87,
19:53:46,8743.158,Grain,87,
19:53:51,8753.358,Grain,88,
19:53:56,8763.559,Grain,86,
19:54:1,8773.759,Grain,85,
19:54:7,8783.959,Grain,84,
19:54:12,8794.158,Grain,84,
19:54:17,8804.358,Grain,85,
19:54:22,8814.559,Grain,85,
19:54:26,8824.759,Grain,86,
19:54:31,8834.959,Grain,87,
19:54:36,8845.158,Grain,87,
19:54:41,8855.358,Grain,87,
19:54:46,8865.559,Grain,87,
19:54:50,8875.759,Grain,87,
19:54:54,8885.959,Grain,87,
19:54:59,8896.158,Grain,87,
19:55:3,8906.358,Grain,86,
19:55:7,8916.559,Grain,87,
19:55:12,8926.759,Grain,86,
19:55:17,8936.959,Grain,85,
19:55:21,8947.158,Grain,86,
19:55:25,8957.358,Grain,86,
19:55:30,8967.559,Grain,85,
19:55:34,8977.759,Grain,86,
19:55:38,8987.959,Grain,87,
19:55:43,8998.158,Grain,87,
19:55:47,9008.358,Grain,87,
19:55:51,9018.559,Grain,87,
19:55:55,9028.759,Grain,87,
19:55:59,9038.952,Grain,88,
19:56:3,9049.152,Grain,89,
19:56:7,9059.351,Grain,90,
19:56:11,9069.551,Grain,91,
19:56:15,9079.75,Grain,92,
19:56:20,9089.95,Grain,91,
19:56:25,9100.15,Grain,92,
19:56:29,9110.351,Grain,92,
19:56:33,9120.551,Grain,92,
19:56:38,9130.75,Grain,93,
19:56:42,9140.95,Grain,94,
19:56:47,9151.15,Grain,95,
19:56:52,9161.351,Grain,96,
19:56:58,9171.551,Grain,97,
19:57:4,9181.75,Grain,97,
19:57:9,9191.95,Grain,98,
19:57:14,9202.15,Grain,99,
19:57:20,9212.351,Grain,99,
19:57:25,9222.551,Grain,100,
19:57:30,9232.75,Grain,101,
19:57:35,9242.95,Grain,102,
19:57:40,9253.15,Grain,103,
19:57:45,9263.351,Grain,103,
19:57:50,9273.551,Grain,104,
19:57:56,9283.75,Grain,105,
19:58:2,9293.95,Grain,106,
19:58:8,9304.15,Grain,107,
19:58:13,9314.351,Grain,108,
19:58:18,9324.551,Grain,109,
19:58:24,9334.75,Grain,109,
19:58:30,9344.95,Grain,109,
19:58:36,9355.15,Grain,110,
19:58:42,9365.351,Grain,111,
19:58:49,9375.551,Grain,112,
19:58:55,9385.75,Grain,113,
19:59:1,9395.95,Grain,113,
19:59:6,9406.15,Grain,114,
19:59:12,9416.351,Grain,115,
19:59:18,9426.551,Grain,116,
19:59:23,9436.75,Grain,117,
19:59:28,9446.95,Grain,118,
19:59:34,9457.15,Grain,119,
19:59:39,9467.351,Grain,120,
19:59:45,9477.551,Grain,121,
19:59:50,9487.75,Grain,122,
19:59:55,9497.95,Grain,122,
20:0:0,9508.15,Grain,123,
20:0:6,9518.351,Grain,124,
20:0:11,9528.551,Grain,125,
20:0:16,9538.75,Grain,126,
20:0:21,9548.95,Grain,126,
20:0:26,9559.15,Grain,127,
20:0:31,9569.351,Grain,128,
20:0:36,9579.551,Grain,129,
20:0:41,9589.75,Grain,130,
20:0:46,9599.95,Grain,130,
20:0:51,9610.15,Grain,131,
20:0:56,9620.351,Grain,131,
20:1:1,9630.551,Grain,132,
20:1:6,9640.75,Grain,133,
20:1:11,9650.95,Grain,134,
20:1:16,9661.15,Grain,135,
20:1:21,9671.351,Grain,136,
20:1:28,9681.551,Grain,137,
20:1:34,9691.75,Grain,138,
20:1:39,9701.95,Grain,139,
20:1:44,9712.15,Grain,140,
20:1:48,9722.351,Grain,141,
20:1:53,9732.551,Grain,142,
20:1:57,9742.75,Grain,142,
20:2:2,9752.95,Grain,143,
20:2:6,9763.15,Grain,144,
20:2:10,9773.351,Grain,145,
20:2:15,9783.551,Grain,146,
20:2:19,9793.75,Grain,147,
20:2:24,9803.95,Grain,147,
20:2:29,9814.15,Grain,147,
20:2:33,9824.351,Grain,148,
20:2:37,9834.551,Grain,149,
20:2:41,9844.75,Grain,150,
20:2:46,9854.95,Grain,151,
20:2:50,9865.15,Grain,152,
20:2:54,9875.351,Grain,153,
20:2:58,9885.551,Grain,154,
20:3:2,9895.75,Grain,155,
20:3:6,9905.95,Grain,155,
20:3:10,9916.15,Grain,156,
20:3:14,9926.226,Grain,157,
20:3:18,9936.319,Grain,157,
20:3:21,9946.487,Grain,158,
20:3:25,9956.65,Grain,159,
20:3:28,9966.678,Grain,159,
20:3:32,9976.854,Grain,160,
20:3:36,9987.028,Grain,161,
20:3:39,9997.042,Grain,160,
20:3:43,10007.19,Grain,161,
20:3:47,10017.3,Grain,162,
20:3:51,10027.5,Grain,162,
20:3:54,10037.75,Grain,162,
20:3:57,10047.85,Grain,163,
20:4:1,10058.13,Grain,164,
20:4:5,10068.25,Grain,165,
20:4:8,10078.3,Grain,166,
20:4:11,10088.45,Grain,167,
20:4:15,10098.66,Grain,168,
20:4:18,10108.74,Grain,169,
20:4:22,10118.84,Grain,170,
20:4:25,10128.94,Grain,171,
20:4:28,10138.95,Grain,172,
20:4:32,10148.97,Grain,172,
20:4:35,10159.04,Grain,173,
20:4:39,10169.25,Grain,174,
20:4:42,10179.3,Grain,175,
20:4:45,10189.37,Grain,176,
20:4:49,10199.4,Grain,177,
20:4:52,10209.59,Grain,178,
20:4:56,10219.77,Grain,179,
20:4:59,10229.88,Grain,180,
20:5:2,10239.93,Grain,181,
20:5:6,10249.96,Grain,182,
20:5:9,10260.09,Grain,183,
20:5:12,10270.15,Grain,184,
20:5:16,10280.16,Grain,185,
20:5:19,10290.29,Grain,186,
20:5:23,10300.38,Grain,187,
20:5:26,10310.43,Grain,188,
20:5:29,10320.45,Grain,189,
20:5:33,10330.52,Grain,190,
20:5:36,10340.59,Grain,191,
20:5:40,10350.65,Grain,192,
20:5:43,10360.65,Grain,193,
20:5:47,10370.68,Grain,194,
20:5:50,10380.78,Grain,195,
20:5:53,10390.82,Grain,196,
20:5:57,10400.94,Grain,197,
20:6:0,10410.99,Grain,198,
20:6:4,10421.02,Grain,199,
20:6:7,10431.15,Grain,199,
20:6:11,10441.27,Grain,200,
20:6:14,10451.33,Grain,201,
20:6:17,10461.43,Grain,201,
20:6:21,10471.44,Grain,201,
20:6:24,10481.46,Grain,201,
20:6:27,10491.48,Grain,201,
20:6:31,10501.5,Grain,201,
20:6:34,10511.58,Grain,201,
20:6:38,10521.65,Grain,201,
20:6:41,10531.68,Grain,201,
20:6:44,10541.73,Grain,200,
20:6:48,10551.82,Grain,201,
20:6:51,10561.93,Grain,201,
20:6:55,10572,Grain,201,
20:6:58,10582.06,Grain,201,
20:7:1,10592.15,Grain,200,
20:7:5,10602.17,Grain,201,
20:7:8,10612.19,Grain,201,
20:7:12,10622.28,Grain,201,
20:7:15,10632.29,Grain,201,
20:7:18,10642.32,Grain,200,
20:7:22,10652.39,Grain,201,
20:7:25,10662.47,Grain,201,
20:7:29,10672.75,Grain,201,
20:7:32,10682.8,Grain,201,
20:7:35,10692.87,Grain,201,
20:7:39,10702.96,Grain,200,
20:7:42,10713.07,Grain,201,
20:7:45,10723.14,Grain,201,
20:7:49,10733.2,Grain,200,
20:7:52,10743.21,Grain,201,
20:7:56,10753.26,Grain,201,
20:7:59,10763.27,Grain,201,
20:8:2,10773.36,Grain,201,
20:8:6,10783.4,Grain,201,
20:8:9,10793.46,Grain,200,
20:8:12,10803.47,Grain,201,
20:8:16,10813.53,Grain,198,
20:8:19,10823.62,Grain,198,
20:8:23,10833.7,Grain,199,
20:8:26,10843.73,Grain,200,
20:8:29,10853.76,Grain,199,
20:8:33,10863.88,Grain,200,
20:8:36,10873.98,Grain,201,
20:8:40,10884.08,Grain,201,
20:8:43,10894.18,Grain,201,
20:8:46,10904.29,Grain,201,
20:8:50,10914.4,Grain,199,
20:8:53,10924.53,Grain,198,
20:8:56,10934.57,Grain,198,
20:9:0,10944.59,Grain,199,
20:9:3,10954.64,Grain,199,
20:9:7,10964.73,Grain,200,
20:9:10,10974.83,Grain,201,
20:9:13,10984.92,Grain,199,
20:9:17,10994.92,Grain,197,
20:9:20,11005.07,Grain,197,
20:9:24,11015.17,Grain,196,
20:9:27,11025.17,Grain,197,
20:9:30,11035.23,Grain,197,
20:9:34,11045.34,Grain,195,
20:9:37,11055.42,Grain,195,
20:9:41,11065.43,Grain,195,
20:9:44,11075.54,Grain,195,
20:9:47,11085.63,Grain,196,
20:9:51,11095.77,Grain,197,
20:9:54,11105.78,Grain,196,
20:9:58,11115.82,Grain,197,
20:10:1,11125.92,Grain,198,
20:10:6,11136.02,Grain,199,
20:10:9,11146.06,Grain,199,
20:10:13,11156.1,Grain,199,
20:10:16,11166.2,Grain,199,
20:10:20,11176.24,Grain,200,
20:10:23,11186.35,Grain,201,
20:10:26,11196.46,Grain,201,
20:10:30,11206.46,Grain,200,
20:10:33,11216.47,Grain,201,
20:10:37,11226.51,Grain,201,
20:10:40,11236.52,Grain,201,
20:10:44,11246.63,Grain,200,
20:10:47,11256.65,Grain,200,
20:10:50,11266.67,Grain,200,
20:10:54,11276.74,Grain,200,
20:10:57,11286.84,Grain,200,
20:11:0,11296.91,Grain,201,
20:11:4,11306.92,Grain,200,
20:11:7,11316.97,Grain,201,
20:11:11,11327.04,Grain,198,
20:11:14,11337.18,Grain,199,
20:11:17,11347.27,Grain,200,
20:11:21,11357.29,Grain,201,
20:11:24,11367.43,Grain,199,
20:11:27,11377.5,Grain,200,
20:11:31,11387.62,Grain,199,
20:11:34,11397.7,Grain,200,
20:11:38,11407.97,Grain,200,
20:11:41,11418.15,Grain,201,
20:11:45,11428.24,Grain,200,
20:11:48,11438.25,Grain,200,
20:11:51,11448.27,Grain,201,
20:11:55,11458.28,Grain,200,
20:11:58,11468.33,Grain,201,
20:12:1,11478.49,Grain,200,
20:12:5,11488.58,Grain,199,
20:12:8,11498.59,Grain,199,
20:12:12,11508.79,Grain,198,
20:12:15,11518.86,Grain,199,
20:12:19,11529.01,Grain,199,
20:12:22,11539.12,Grain,199,
20:12:25,11549.23,Grain,200,
20:12:29,11559.36,Grain,198,
20:12:32,11569.36,Grain,196,
20:12:36,11579.51,Grain,195,
20:12:39,11589.58,Grain,195,
20:12:43,11599.74,Grain,195,
20:12:46,11609.92,Grain,196,
20:12:49,11619.97,Grain,194,
20:12:53,11630.04,Grain,194,
20:12:56,11640.2,Grain,193,
20:13:0,11650.32,Grain,190,
20:13:3,11660.33,Grain,189,
20:13:6,11670.4,Grain,188,
20:13:10,11680.56,Grain,187,
20:13:13,11690.66,Grain,183,
20:13:17,11700.79,Grain,183,
20:13:20,11710.94,Grain,182,
20:13:24,11721,Grain,182,
20:13:27,11731.1,Grain,182,
20:13:30,11741.25,Grain,178,
20:13:34,11751.25,Grain,176,
20:13:37,11761.46,Grain,175,
20:13:41,11771.58,Grain,173,
20:13:44,11781.79,Grain,171,
20:13:47,11792.02,Grain,169,
20:13:51,11802.06,Grain,166,
20:13:55,11812.35,Grain,163,
20:13:58,11822.62,Grain,162,
20:14:2,11832.68,Grain,157,
20:14:7,11842.88,Grain,154,
20:14:10,11852.9,Grain,148,
20:14:14,11863.08,Grain,145,
20:14:18,11873.28,Grain,143,
20:14:22,11883.47,Grain,138,
20:14:26,11893.67,Grain,133,
20:14:30,11903.88,Grain,128,
20:14:35,11914.08,Grain,125,
20:14:39,11924.28,Grain,124,
20:14:43,11934.47,Grain,123,
20:14:48,11944.67,Grain,122,
20:14:53,11954.88,Grain,120,
20:14:57,11965.08,Grain,121,
20:15:2,11975.28,Grain,120,
20:15:7,11985.47,Grain,118,
20:15:12,11995.67,Grain,115,
20:15:18,12005.88,Grain,114,
20:15:24,12016.08,Grain,112,
20:15:30,12026.28,Grain,111,
20:15:35,12036.47,Grain,108,
20:15:41,12046.67,Grain,105,
20:15:47,12056.88,Grain,105,
20:15:53,12067.08,Grain,105,
20:16:0,12077.28,Grain,102,
20:16:6,12087.47,Grain,100,
20:16:12,12097.67,Grain,97,
20:16:18,12107.88,Grain,94,
20:16:24,12118.08,Grain,95,
20:16:31,12128.28,Grain,95,
20:16:37,12138.47,Grain,95,
20:16:44,12148.67,Grain,95,
20:16:50,12158.88,Grain,93,
20:16:57,12169.08,Grain,93,
20:17:3,12179.28,Grain,92,
20:17:9,12189.47,Grain,93,
20:17:15,12199.67,Grain,93,
20:17:22,12209.88,Grain,92,
20:17:27,12220.08,Grain,92,
20:17:33,12230.28,Grain,93,
20:17:39,12240.47,Grain,93,
20:17:44,12250.67,Grain,94,
20:17:50,12260.88,Grain,94,
20:17:55,12271.08,Grain,94,
20:18:1,12281.28,Grain,95,
20:18:6,12291.47,Grain,96,
20:18:11,12301.67,Grain,96,
20:18:16,12311.88,Grain,97,
20:18:21,12322.08,Grain,96,
20:18:25,12332.28,Grain,96,
20:18:30,12342.47,Grain,97,
20:18:35,12352.67,Grain,96,
20:18:39,12362.88,Grain,96,
20:18:44,12373.08,Grain,97,
20:18:48,12383.28,Grain,98,
20:18:52,12393.47,Grain,99,
20:18:56,12403.67,Grain,100,
20:19:0,12413.87,Grain,101,
20:19:4,12424.07,Grain,102,
20:19:8,12434.26,Grain,102,
20:19:11,12444.39,Grain,102,
20:19:15,12454.56,Grain,100,
20:19:19,12464.74,Grain,100,
20:19:22,12474.91,Grain,100,
20:19:26,12484.93,Grain,101,
20:19:29,12495.04,Grain,101,
20:19:33,12505.29,Grain,102,
20:19:36,12515.47,Grain,103,
20:19:40,12525.67,Grain,102,
20:19:43,12535.71,Grain,102,
20:19:46,12545.86,Grain,103,
20:19:50,12555.9,Grain,104,
20:19:53,12566.02,Grain,104,
20:19:57,12576.26,Grain,104,
20:20:0,12586.39,Grain,105,
20:20:3,12596.42,Grain,105,
20:20:7,12606.43,Grain,105,
20:20:10,12616.6,Grain,106,
20:20:14,12626.68,Grain,106,
20:20:17,12636.89,Grain,105,
20:20:20,12646.98,Grain,105,
20:20:24,12656.99,Grain,104,
20:20:27,12667.14,Grain,105,
20:20:31,12677.29,Grain,105,
20:20:34,12687.42,Grain,106,
20:20:48,12697.42,Grain,106,
20:20:51,12707.65,Grain,107,
20:20:55,12717.67,Grain,108,
20:20:58,12727.8,Grain,108,
20:21:1,12737.91,Grain,107,
20:21:5,12747.99,Grain,105,
20:21:8,12758.24,Grain,104,
20:21:12,12768.27,Grain,104,
20:21:15,12778.32,Grain,103,
20:21:18,12788.55,Grain,103,
20:21:22,12798.61,Grain,104,
20:21:25,12808.7,Grain,104,
20:21:29,12818.9,Grain,104,
20:21:32,12828.99,Grain,102,
20:21:35,12839.07,Grain,102,
20:21:39,12849.13,Grain,102,
20:21:42,12859.14,Grain,103,
20:21:46,12869.31,Grain,104,
20:21:49,12879.42,Grain,105,
20:21:52,12889.51,Grain,106,
20:21:56,12899.54,Grain,107,
20:21:59,12909.78,Grain,106,
20:22:3,12919.87,Grain,107,
20:22:6,12929.87,Grain,106,
20:22:10,12939.94,Grain,105,
20:22:13,12949.97,Grain,105,
20:22:16,12960.13,Grain,106,
20:22:20,12970.29,Grain,107,
20:22:23,12980.44,Grain,108,
20:22:27,12990.71,Grain,109,
20:22:30,13001,Grain,110,
20:22:34,13011.16,Grain,111,
20:22:37,13021.21,Grain,109,
20:22:41,13031.25,Grain,110,
20:22:44,13041.38,Grain,111,
20:22:48,13051.42,Grain,111,
20:22:51,13061.67,Grain,112,
20:22:55,13071.73,Grain,113,
20:22:58,13081.74,Grain,114,
20:23:2,13091.84,Grain,114,
20:23:5,13102.12,Grain,115,
20:23:9,13112.17,Grain,116,
20:23:12,13122.31,Grain,117,
20:23:16,13132.48,Grain,117,
20:23:19,13142.63,Grain,117,
20:23:23,13152.83,Grain,118,
20:23:27,13163.03,Grain,119,
20:23:30,13173.27,Grain,120,
20:23:34,13183.34,Grain,120,
20:23:37,13193.4,Grain,121,
20:23:41,13203.56,Grain,122,
20:23:44,13213.66,Grain,123,
20:23:48,13223.74,Grain,124,
20:23:51,13233.84,Grain,125,
20:23:55,13243.93,Grain,126,
20:23:58,13254.05,Grain,127,
20:24:2,13264.1,Grain,127,
20:24:5,13274.24,Grain,128,
20:24:9,13284.5,Grain,129,
20:24:12,13294.73,Grain,130,
20:24:16,13304.79,Grain,131,
20:24:20,13314.83,Grain,132,
20:24:23,13325.12,Grain,133,
20:24:26,13335.24,Grain,134,
20:24:31,13345.52,Grain,135,
20:24:34,13355.71,Grain,136,
20:24:38,13365.91,Grain,137,
20:24:42,13376.01,Grain,137,
20:24:45,13386.14,Grain,137,
20:24:49,13396.28,Grain,138,
20:24:53,13406.36,Grain,139,
20:24:56,13416.54,Grain,139,
20:25:0,13426.7,Grain,140,
20:25:4,13436.84,Grain,141,
20:25:8,13447.03,Grain,142,
20:25:11,13457.22,Grain,143,
20:25:15,13467.42,Grain,144,
20:25:20,13477.62,Grain,145,
20:25:24,13487.82,Grain,146,
20:25:29,13498.02,Grain,147,
20:25:33,13508.22,Grain,148,
20:25:37,13518.42,Grain,149,
20:25:44,13528.62,Grain,149,
20:25:49,13538.82,Grain,150,
20:25:55,13549.02,Grain,151,
20:26:0,13559.22,Grain,152,
20:26:6,13569.42,Grain,153,
20:26:11,13579.62,Grain,154,
20:26:17,13589.82,Grain,155,
20:26:22,13600.02,Grain,156,
20:26:27,13610.22,Grain,157,
20:26:33,13620.42,Grain,158,
20:26:38,13630.62,Grain,159,
20:26:43,13640.82,Grain,160,
20:26:49,13651.02,Grain,161,
20:26:54,13661.22,Grain,162,
20:27:0,13671.42,Grain,163,
20:27:7,13681.62,Grain,164,
20:27:13,13691.82,Grain,165,
20:27:19,13702.02,Grain,166,
20:27:24,13712.22,Grain,167,
20:27:29,13722.42,Grain,168,
20:27:35,13732.62,Grain,169,
20:27:41,13742.82,Grain,170,
20:27:51,13753.02,Grain,171,
20:27:55,13763.22,Grain,172,
20:28:0,13773.42,Grain,173,
20:28:5,13783.62,Grain,174,
20:28:11,13793.82,Grain,175,
20:28:16,13804.02,Grain,176,
20:28:22,13814.22,Grain,177,
20:28:27,13824.42,Grain,178,
20:28:32,13834.62,Grain,179,
20:28:36,13844.81,Grain,180,
20:28:41,13855.01,Grain,181,
20:28:46,13865.21,Grain,182,
20:28:50,13875.41,Grain,183,
20:28:54,13885.57,Grain,184,
20:28:58,13895.75,Grain,185,
20:29:1,13905.86,Grain,186,
20:29:5,13915.98,Grain,187,
20:29:9,13926.12,Grain,188,
20:29:12,13936.2,Grain,189,
20:29:16,13946.24,Grain,190,
20:29:19,13956.39,Grain,191,
20:29:23,13966.51,Grain,192,
20:29:26,13976.52,Grain,193,
20:29:30,13986.69,Grain,194,
20:29:33,13996.93,Grain,195,
20:29:36,14007.18,Grain,196,
20:29:40,14017.33,Grain,197,
20:29:43,14027.49,Grain,198,
20:29:47,14037.64,Grain,199,
20:29:50,14047.86,Grain,200,
20:29:54,14057.94,Grain,201,
20:29:57,14068.03,Grain,201,
20:30:0,14078.09,Grain,201,
20:30:4,14088.15,Grain,201,
20:30:7,14098.31,Grain,201,
20:30:11,14108.47,Grain,201,
20:30:14,14118.58,Grain,201,
20:30:18,14128.7,Grain,201,
20:30:21,14138.81,Grain,201,
20:30:25,14148.92,Grain,201,
20:30:28,14158.97,Grain,201,
20:30:31,14169.1,Grain,201,
20:30:35,14179.2,Grain,201,
20:30:38,14189.21,Grain,201,
20:30:42,14199.36,Grain,201,
20:30:45,14209.49,Grain,201,
20:30:48,14219.61,Grain,201,
20:30:52,14229.62,Grain,201,
20:30:55,14239.72,Grain,201,
20:30:58,14249.76,Grain,201,
20:31:2,14259.79,Grain,201,
20:31:5,14269.83,Grain,201,
20:31:9,14279.84,Grain,201,
20:31:12,14289.89,Grain,201,
20:31:15,14299.89,Grain,201,
20:31:19,14309.93,Grain,201,
20:31:22,14319.94,Grain,201,
20:31:25,14329.95,Grain,201,
20:31:29,14339.96,Grain,201,
20:31:32,14350.09,Grain,201,
20:31:36,14360.13,Grain,201,
20:31:39,14370.16,Grain,201,
20:31:42,14380.17,Grain,201,
20:31:46,14390.23,Grain,201,
20:31:49,14400.29,Grain,201,
20:31:52,14410.34,Grain,201,
20:31:56,14420.4,Grain,201,
20:31:59,14430.44,Grain,201,
20:32:3,14440.46,Grain,201,
20:32:6,14450.49,Grain,201,
20:32:9,14460.56,Grain,201,
20:32:13,14470.65,Grain,201,
20:32:16,14480.68,Grain,201,
20:32:19,14490.73,Grain,201,
20:32:23,14500.74,Grain,201,
20:32:26,14510.81,Grain,201,
20:32:30,14520.85,Grain,201,
20:32:33,14530.92,Grain,201,
20:32:36,14540.97,Grain,201,
20:32:40,14550.98,Grain,201,
20:32:43,14561.02,Grain,201,
20:32:47,14571.03,Grain,201,
20:32:50,14581.08,Grain,201,
20:32:53,14591.1,Grain,201,
20:32:57,14601.11,Grain,201,
20:33:0,14611.13,Grain,201,
20:33:3,14621.18,Grain,201,
20:33:7,14631.18,Grain,201,
20:33:10,14641.21,Grain,201,
20:33:13,14651.23,Grain,201,
20:33:17,14661.25,Grain,201,
20:33:20,14671.3,Grain,201,
20:33:23,14681.31,Grain,201,
20:33:27,14691.31,Grain,201,
20:33:30,14701.33,Grain,201,
20:33:34,14711.45,Grain,201,
20:33:37,14721.5,Grain,201,
20:33:40,14731.52,Grain,201,
20:33:44,14741.56,Grain,201,
20:33:47,14751.61,Grain,201,
20:33:50,14761.65,Grain,201,
20:33:54,14771.69,Grain,201,
20:33:57,14781.71,Grain,201,
20:34:1,14791.72,Grain,201,
20:34:4,14801.76,Grain,201,
20:34:7,14811.79,Grain,201,
20:34:11,14821.82,Grain,201,
20:34:14,14831.87,Grain,201,
20:34:17,14841.89,Grain,201,
20:34:21,14851.9,Grain,201,
20:34:24,14861.9,Grain,201,
20:34:27,14871.92,Grain,201,
20:34:31,14881.95,Grain,201,
20:34:34,14891.97,Grain,201,
20:34:37,14901.99,Grain,201,
20:34:41,14912.02,Grain,201,
20:34:44,14922.03,Grain,201,
20:34:48,14932.05,Grain,201,
20:34:51,14942.09,Grain,201,
20:34:54,14952.16,Grain,201,
20:34:58,14962.17,Grain,201,
20:35:1,14972.19,Grain,201,
20:35:4,14982.2,Grain,201,
20:35:8,14992.23,Grain,201,
20:35:11,15002.26,Grain,201,
20:35:14,15012.28,Grain,201,
20:35:18,15022.32,Grain,201,
20:35:21,15032.33,Grain,201,
20:35:24,15042.35,Grain,201,
20:35:28,15052.37,Grain,201,
20:35:31,15062.41,Grain,201,
20:35:34,15072.44,Grain,201,
20:35:38,15082.44,Grain,201,
20:35:41,15092.45,Grain,201,
20:35:44,15102.45,Grain,201,
20:35:48,15112.49,Grain,201,
20:35:51,15122.5,Grain,201,
20:35:54,15132.51,Grain,201,
20:35:58,15142.53,Grain,201,
20:36:1,15152.56,Grain,201,
20:36:11,15162.57,Grain,201,
20:36:14,15172.59,Grain,201,
20:36:18,15182.61,Grain,201,
20:36:21,15192.67,Grain,201,
20:36:25,15202.71,Grain,201,
20:36:28,15212.72,Grain,201,
20:36:31,15222.73,Grain,201,
20:36:35,15232.74,Grain,201,
20:36:38,15242.78,Grain,201,
20:36:41,15252.8,Grain,201,
20:36:45,15262.85,Grain,201,
20:36:48,15272.86,Grain,201,
20:36:51,15282.87,Grain,201,
20:36:55,15292.88,Grain,201,
20:36:58,15302.89,Grain,201,
20:37:1,15312.92,Grain,201,
20:37:5,15322.95,Grain,201,
20:37:8,15333,Grain,201,
20:37:11,15343.03,Grain,201,
20:37:15,15353.06,Grain,201,
20:37:18,15363.07,Grain,201,
20:37:21,15373.08,Grain,201,
20:37:25,15383.11,Grain,201,
20:37:28,15393.11,Grain,201,
20:37:31,15403.13,Grain,201,
20:37:35,15413.15,Grain,201,
20:37:38,15423.18,Grain,201,
20:37:42,15433.2,Grain,201,
