System Time:,Simulation Time:,VegetableType:,CurrentNumber:,
20:3:3,1386.182,Grain,294,
20:3:9,1389.182,Grain,294,
20:3:14,1392.182,Grain,295,
20:3:20,1395.182,Grain,294,
20:3:27,1398.182,Grain,295,
20:3:32,1401.182,Grain,295,
20:3:37,1404.182,Grain,296,
20:3:43,1407.182,Grain,293,
20:3:48,1410.182,Grain,291,
20:3:53,1413.182,Grain,290,
20:3:59,1416.182,Grain,290,
20:4:4,1419.182,Grain,289,
20:4:9,1422.182,Grain,290,
20:4:15,1425.182,Grain,290,
20:4:21,1428.182,Grain,291,
20:4:26,1431.182,Grain,290,
20:4:32,1434.182,Grain,289,
20:4:38,1437.182,Grain,287,
20:4:44,1440.182,Grain,287,
20:4:50,1443.182,Grain,288,
20:4:56,1446.182,Grain,289,
20:5:3,1449.182,Grain,290,
20:5:10,1452.182,Grain,290,
20:5:16,1455.182,Grain,290,
20:5:23,1458.182,Grain,291,
20:5:29,1461.182,Grain,290,
20:5:35,1464.182,Grain,289,
20:5:40,1467.182,Grain,290,
20:5:46,1470.182,Grain,291,
20:5:53,1473.182,Grain,291,
20:6:0,1476.182,Grain,292,
20:6:6,1479.182,Grain,293,
20:6:12,1482.182,Grain,292,
20:6:17,1485.182,Grain,292,
20:6:24,1488.182,Grain,293,
20:6:29,1491.182,Grain,294,
20:6:35,1494.182,Grain,295,
20:6:41,1497.182,Grain,294,
20:6:47,1500.182,Grain,293,
20:6:53,1503.182,Grain,291,
20:6:59,1506.182,Grain,291,
20:7:5,1509.182,Grain,292,
20:7:11,1512.182,Grain,288,
20:7:18,1515.182,Grain,288,
20:7:24,1518.182,Grain,288,
20:7:30,1521.182,Grain,289,
20:7:36,1524.182,Grain,288,
20:7:43,1527.182,Grain,289,
20:7:48,1530.182,Grain,286,
20:7:54,1533.182,Grain,286,
20:8:2,1536.182,Grain,285,
20:8:9,1539.182,Grain,285,
20:8:15,1542.182,Grain,282,
20:8:21,1545.182,Grain,280,
20:8:27,1548.182,Grain,277,
20:8:33,1551.182,Grain,276,
20:8:40,1554.182,Grain,274,
20:8:46,1557.182,Grain,274,
20:8:52,1560.182,Grain,274,
20:8:57,1563.182,Grain,274,
20:9:3,1566.182,Grain,274,
20:9:10,1569.182,Grain,274,
20:9:16,1572.182,Grain,273,
20:9:22,1575.182,Grain,274,
20:9:27,1578.182,Grain,274,
20:9:33,1581.182,Grain,274,
20:9:40,1584.182,Grain,274,
20:9:46,1587.182,Grain,275,
20:9:53,1590.182,Grain,276,
20:9:59,1593.182,Grain,275,
20:10:4,1596.182,Grain,276,
20:10:10,1599.182,Grain,276,
20:10:16,1602.182,Grain,276,
20:10:23,1605.182,Grain,275,
20:10:29,1608.182,Grain,276,
20:10:36,1611.182,Grain,276,
20:10:43,1614.182,Grain,277,
20:10:49,1617.182,Grain,274,
20:10:56,1620.182,Grain,274,
20:11:2,1623.182,Grain,273,
20:11:9,1626.182,Grain,271,
20:11:16,1629.182,Grain,269,
20:11:23,1632.182,Grain,267,
20:11:30,1635.182,Grain,266,
20:11:38,1638.182,Grain,266,
20:11:45,1641.182,Grain,266,
20:11:53,1644.182,Grain,266,
20:12:0,1647.182,Grain,266,
20:12:7,1650.182,Grain,265,
20:12:14,1653.182,Grain,266,
20:12:20,1656.182,Grain,267,
20:12:28,1659.182,Grain,268,
20:12:35,1662.182,Grain,269,
20:12:43,1665.182,Grain,270,
20:12:50,1668.182,Grain,271,
20:12:57,1671.182,Grain,272,
20:13:5,1674.182,Grain,272,
20:13:14,1677.182,Grain,271,
20:13:21,1680.182,Grain,271,
20:13:28,1683.182,Grain,271,
20:13:34,1686.182,Grain,270,
20:13:41,1689.182,Grain,270,
20:13:48,1692.182,Grain,267,
20:13:55,1695.182,Grain,261,
20:14:2,1698.182,Grain,260,
20:14:10,1701.182,Grain,260,
20:14:17,1704.182,Grain,259,
20:14:25,1707.182,Grain,258,
20:14:31,1710.182,Grain,258,
20:14:38,1713.182,Grain,257,
20:14:45,1716.182,Grain,256,
20:14:52,1719.182,Grain,254,
20:14:59,1722.182,Grain,253,
20:15:6,1725.182,Grain,252,
20:15:13,1728.182,Grain,253,
20:15:21,1731.182,Grain,254,
20:15:30,1734.182,Grain,252,
20:15:38,1737.182,Grain,251,
20:15:45,1740.182,Grain,251,
20:15:53,1743.182,Grain,248,
20:16:1,1746.182,Grain,245,
20:16:8,1749.182,Grain,242,
20:16:15,1752.182,Grain,241,
20:16:24,1755.182,Grain,241,
20:16:32,1758.182,Grain,238,
20:16:40,1761.182,Grain,239,
20:16:47,1764.182,Grain,240,
20:16:55,1767.182,Grain,239,
20:17:3,1770.182,Grain,238,
20:17:11,1773.182,Grain,238,
20:17:18,1776.182,Grain,237,
20:17:25,1779.182,Grain,236,
20:17:33,1782.182,Grain,233,
20:17:40,1785.182,Grain,232,
20:17:47,1788.182,Grain,232,
20:17:56,1791.182,Grain,230,
20:18:3,1794.182,Grain,230,
20:18:11,1797.182,Grain,226,
20:18:20,1800.182,Grain,222,
20:18:28,1803.182,Grain,221,
20:18:35,1806.182,Grain,219,
20:18:42,1809.182,Grain,219,
20:18:50,1812.182,Grain,217,
20:18:59,1815.182,Grain,217,
20:19:6,1818.182,Grain,216,
20:19:14,1821.182,Grain,216,
20:19:22,1824.182,Grain,214,
20:19:30,1827.182,Grain,213,
20:19:38,1830.182,Grain,212,
20:19:46,1833.182,Grain,211,
20:19:55,1836.182,Grain,211,
20:20:4,1839.182,Grain,208,
20:20:12,1842.182,Grain,206,
20:20:20,1845.182,Grain,207,
20:20:28,1848.182,Grain,205,
20:20:36,1851.182,Grain,205,
20:20:44,1854.182,Grain,205,
20:20:53,1857.182,Grain,205,
20:21:3,1860.182,Grain,206,
20:21:12,1863.182,Grain,204,
20:21:21,1866.182,Grain,204,
20:21:31,1869.182,Grain,205,
20:21:39,1872.182,Grain,204,
20:21:48,1875.182,Grain,201,
20:21:58,1878.182,Grain,201,
20:22:9,1881.182,Grain,201,
20:22:18,1884.182,Grain,202,
20:22:27,1887.182,Grain,203,
20:22:36,1890.182,Grain,204,
20:22:45,1893.182,Grain,203,
20:22:55,1896.182,Grain,202,
20:23:4,1899.182,Grain,202,
20:23:13,1902.182,Grain,201,
20:23:23,1905.182,Grain,200,
20:23:32,1908.182,Grain,198,
20:23:40,1911.182,Grain,197,
20:23:49,1914.182,Grain,196,
20:23:58,1917.182,Grain,197,
20:24:7,1920.182,Grain,198,
20:24:17,1923.182,Grain,199,
20:24:26,1926.182,Grain,198,
20:24:36,1929.182,Grain,195,
20:24:46,1932.182,Grain,195,
20:24:56,1935.182,Grain,194,
20:25:5,1938.182,Grain,191,
20:25:14,1941.182,Grain,190,
20:25:24,1944.182,Grain,188,
20:25:34,1947.182,Grain,189,
20:25:43,1950.182,Grain,189,
20:25:52,1953.182,Grain,190,
20:26:2,1956.182,Grain,191,
20:26:11,1959.182,Grain,190,
20:26:20,1962.182,Grain,188,
20:26:31,1965.182,Grain,189,
20:26:43,1968.182,Grain,189,
20:26:54,1971.182,Grain,190,
20:27:4,1974.182,Grain,190,
20:27:14,1977.182,Grain,191,
20:27:23,1980.182,Grain,191,
20:27:33,1983.182,Grain,192,
20:27:42,1986.182,Grain,191,
20:27:52,1989.182,Grain,188,
20:28:1,1992.182,Grain,189,
20:28:11,1995.182,Grain,187,
20:28:20,1998.182,Grain,186,
20:28:30,2001.182,Grain,186,
20:28:39,2004.182,Grain,186,
20:28:48,2007.182,Grain,185,
20:28:58,2010.182,Grain,185,
20:29:7,2013.182,Grain,183,
20:29:17,2016.182,Grain,182,
20:29:26,2019.182,Grain,182,
20:29:36,2022.182,Grain,181,
20:29:45,2025.182,Grain,181,
20:29:55,2028.182,Grain,181,
20:30:3,2031.182,Grain,180,
20:30:12,2034.182,Grain,181,
20:30:20,2037.182,Grain,182,
20:30:29,2040.182,Grain,181,
20:30:38,2043.182,Grain,182,
20:30:47,2046.182,Grain,180,
20:30:56,2049.182,Grain,179,
20:31:6,2052.182,Grain,175,
20:31:16,2055.182,Grain,170,
20:31:25,2058.182,Grain,165,
20:31:34,2061.182,Grain,165,
20:31:44,2064.182,Grain,165,
20:31:53,2067.182,Grain,163,
20:32:1,2070.182,Grain,162,
20:32:10,2073.182,Grain,162,
20:32:20,2076.182,Grain,158,
20:32:30,2079.182,Grain,157,
20:32:39,2082.182,Grain,158,
20:32:52,2085.182,Grain,158,
20:33:3,2088.182,Grain,159,
20:33:15,2091.182,Grain,157,
20:33:27,2094.182,Grain,156,
20:33:38,2097.182,Grain,156,
20:33:49,2100.182,Grain,157,
20:33:59,2103.182,Grain,158,
20:34:8,2106.182,Grain,159,
20:34:16,2109.182,Grain,158,
20:34:28,2112.182,Grain,159,
20:34:37,2115.182,Grain,156,
20:34:46,2118.182,Grain,155,
20:34:56,2121.182,Grain,154,
20:35:6,2124.182,Grain,154,
20:35:16,2127.182,Grain,154,
20:35:26,2130.182,Grain,155,
